trade_type,acct_num,sec_symbol,trade_date,trade_lot,transaction_id
SELL,CO-76728,NKE,2017-02-14,70000,02025860
BUY,CO-76728,UA,2016-06-28,80000,01464575
SELL,CO-76728,UA,2017-10-17,80000,01464575
BUY,CO-76728,UA,2016-05-04,90000,01110608
SELL,CO-76728,UA,2016-12-14,90000,01110608
BUY,CO-76728,INTC,2016-06-03,40000,06410565
SELL,CO-76728,INTC,2017-10-25,40000,06410565
BUY,CO-76728,INTC,2016-07-05,40000,03747558
SELL,CO-76728,INTC,2017-10-31,40000,03747558
BUY,CO-76728,MSFT,2016-05-02,30000,02006592
SELL,CO-76728,MSFT,2017-09-13,30000,02006592
BUY,CO-76728,CRM,2016-04-29,60000,02441034
SELL,CO-76728,CRM,2017-09-08,60000,02441034
BUY,CO-76728,SQ,2016-07-27,70000,03929932
SELL,CO-76728,SQ,2017-12-06,70000,03929932
BUY,CO-76728,AMD,2016-07-26,70000,04332171
SELL,CO-76728,AMD,2017-03-08,70000,04332171
BUY,CO-76728,INTC,2016-04-28,70000,01181910
SELL,CO-76728,INTC,2017-04-13,70000,01181910
BUY,CO-76728,MSFT,2016-05-03,80000,03810599
SELL,CO-76728,MSFT,2017-01-27,80000,03810599
BUY,CO-76728,NKE,2016-07-25,50000,06342981
SELL,CO-76728,NKE,2017-11-02,50000,06342981
BUY,CO-76728,DIS,2017-01-18,60000,07851439
SELL,CO-76728,DIS,2019-03-22,60000,07851439
BUY,CO-76728,DIS,2017-08-24,70000,04316298
SELL,CO-76728,DIS,2019-06-14,70000,04316298
BUY,CO-76728,MSFT,2017-04-10,20000,08321622
SELL,CO-76728,MSFT,2019-10-01,20000,08321622
BUY,CO-76728,NKE,2017-08-31,30000,05329832
SELL,CO-76728,NKE,2020-01-14,30000,05329832
BUY,CO-76728,INTC,2017-10-03,30000,06492418
SELL,CO-76728,INTC,2020-07-09,30000,06492418
BUY,CO-76728,AMD,2017-02-28,90000,09893840
SELL,CO-76728,AMD,2020-03-06,90000,09893840
BUY,CO-76728,CRM,2017-05-03,30000,01348670
SELL,CO-76728,CRM,2018-12-11,30000,01348670
BUY,CO-76728,MSFT,2017-03-24,10000,01582661
SELL,CO-76728,MSFT,2018-12-06,10000,01582661
BUY,CO-76728,INTC,2017-06-09,90000,05026186
SELL,CO-76728,INTC,2019-03-14,90000,05026186
BUY,CO-76728,UA,2017-02-09,70000,09252299
SELL,CO-76728,UA,2019-10-09,70000,09252299
BUY,CO-76728,NKE,2017-04-12,80000,01057133
SELL,CO-76728,NKE,2019-03-12,80000,01057133
BUY,CO-76728,AMD,2017-06-08,90000,04098497
SELL,CO-76728,AMD,2020-03-03,90000,04098497
BUY,CO-76728,CRM,2017-08-15,40000,03334375
SELL,CO-76728,CRM,2020-07-31,40000,03334375
BUY,CO-76728,INTC,2017-07-07,10000,08033644
SELL,CO-76728,INTC,2020-05-04,10000,08033644
BUY,CO-76728,DIS,2017-03-07,30000,06622646
SELL,CO-76728,DIS,2020-01-30,30000,06622646
BUY,CO-76728,INTC,2017-09-20,10000,01688608
SELL,CO-76728,INTC,2020-03-04,10000,01688608
BUY,CO-76728,CRM,2017-02-06,40000,05288129
SELL,CO-76728,CRM,2019-07-18,40000,05288129
BUY,CO-76728,CRM,2017-04-11,40000,05553684
SELL,CO-76728,CRM,2020-02-14,40000,05553684
BUY,CO-76728,CRM,2017-09-20,20000,09917214
SELL,CO-76728,CRM,2019-10-15,20000,09917214
BUY,CO-76728,COF,2017-04-06,60000,05266789
SELL,CO-76728,COF,2019-08-16,60000,05266789
BUY,CO-76728,CMG,2017-03-08,40000,03102380
SELL,CO-76728,CMG,2019-02-15,40000,03102380
BUY,CO-76728,NKE,2017-10-16,40000,03404897
SELL,CO-76728,NKE,2019-07-29,40000,03404897
BUY,CO-76728,MSFT,2017-03-14,30000,05235258
SELL,CO-76728,MSFT,2019-05-29,30000,05235258
BUY,CO-76728,COF,2017-08-23,60000,02538575
SELL,CO-76728,COF,2019-09-10,60000,02538575
BUY,CO-76728,AMD,2017-01-18,10000,08802110
SELL,CO-76728,AMD,2018-08-28,10000,08802110
BUY,CO-76728,UA,2017-01-24,10000,08033424
SELL,CO-76728,UA,2019-03-14,10000,08033424
BUY,CO-76728,NKE,2017-06-28,70000,05074362
SELL,CO-76728,NKE,2019-02-27,70000,05074362
BUY,CO-76728,DIS,2017-09-18,10000,03271776
SELL,CO-76728,DIS,2020-07-15,10000,03271776
BUY,CO-76728,INTC,2017-07-25,20000,01200028
SELL,CO-76728,INTC,2019-09-09,20000,01200028
BUY,CO-76728,AMD,2017-05-11,50000,05484183
SELL,CO-76728,AMD,2020-06-03,50000,05484183
BUY,CO-76728,UA,2017-09-26,80000,07425364
SELL,CO-76728,UA,2019-12-27,80000,07425364
BUY,CO-76728,CMG,2017-07-24,70000,03893032
SELL,CO-76728,CMG,2020-03-30,70000,03893032
BUY,CO-76728,SQ,2017-10-12,20000,09565790
SELL,CO-76728,SQ,2020-02-12,20000,09565790
BUY,CO-76728,CRM,2017-06-26,40000,01667293
SELL,CO-76728,CRM,2020-03-03,40000,01667293
BUY,CO-76728,SQ,2017-04-17,30000,03198427
SELL,CO-76728,SQ,2019-11-12,30000,03198427
BUY,CO-76728,COF,2017-02-02,40000,07346349
SELL,CO-76728,COF,2018-12-07,40000,07346349
BUY,CO-76728,SQ,2017-10-04,50000,07445341
SELL,CO-76728,SQ,2020-09-16,50000,07445341
BUY,CO-76728,SQ,2017-07-20,80000,03738685
SELL,CO-76728,SQ,2019-11-18,80000,03738685
BUY,CO-76728,UA,2017-05-08,50000,01305666
SELL,CO-76728,UA,2020-06-03,50000,01305666
BUY,CO-76728,AMD,2017-07-13,70000,05580395
SELL,CO-76728,AMD,2020-04-14,70000,05580395
BUY,CO-76728,UA,2017-09-20,90000,04503874
SELL,CO-76728,UA,2019-06-18,90000,04503874
BUY,CO-76728,MSFT,2017-05-11,30000,04471908
SELL,CO-76728,MSFT,2020-05-13,30000,04471908
BUY,CO-76728,CRM,2017-05-12,20000,02410241
SELL,CO-76728,CRM,2019-11-07,20000,02410241
BUY,CO-76728,AMD,2017-10-03,80000,08942224
SELL,CO-76728,AMD,2019-12-03,80000,08942224
BUY,CO-76728,UA,2017-06-06,70000,05776457
SELL,CO-76728,UA,2020-06-22,70000,05776457
BUY,CO-76728,SQ,2017-06-21,50000,04481279
SELL,CO-76728,SQ,2019-04-22,50000,04481279
BUY,CO-76728,SQ,2017-05-08,20000,01657104
SELL,CO-76728,SQ,2019-03-28,20000,01657104
BUY,CO-76728,DIS,2017-04-27,70000,02326472
SELL,CO-76728,DIS,2020-06-12,70000,02326472
BUY,CO-76728,CRM,2017-07-03,90000,08673470
SELL,CO-76728,CRM,2020-01-13,90000,08673470
BUY,CO-76728,DIS,2017-06-30,10000,06948613
SELL,CO-76728,DIS,2019-12-24,10000,06948613
BUY,CO-76728,CRM,2017-10-06,30000,03082006
SELL,CO-76728,CRM,2020-09-04,30000,03082006
BUY,CO-76728,CRM,2017-07-18,30000,04118638
SELL,CO-76728,CRM,2019-02-22,30000,04118638
BUY,CO-76728,CRM,2017-09-05,80000,04901087
SELL,CO-76728,CRM,2019-09-04,80000,04901087
BUY,CO-76728,NKE,2017-07-19,90000,04378057
SELL,CO-76728,NKE,2019-07-26,90000,04378057
BUY,CO-76728,UA,2017-05-22,30000,04247801
SELL,CO-76728,UA,2019-05-28,30000,04247801
BUY,CO-76728,COF,2017-02-27,20000,02309827
SELL,CO-76728,COF,2018-12-20,20000,02309827
BUY,CO-76728,MSFT,2017-04-07,20000,03229938
SELL,CO-76728,MSFT,2020-01-13,20000,03229938
BUY,CO-76728,SQ,2017-03-20,20000,02544975
SELL,CO-76728,SQ,2019-07-29,20000,02544975
BUY,CO-76728,UA,2017-01-13,10000,02364923
SELL,CO-76728,UA,2019-12-13,10000,02364923
BUY,CO-76728,CMG,2017-06-28,60000,01291570
SELL,CO-76728,CMG,2019-04-12,60000,01291570
BUY,CO-76728,CMG,2017-03-16,20000,06407398
SELL,CO-76728,CMG,2020-01-23,20000,06407398
BUY,CO-76728,DIS,2017-10-12,40000,08120065
SELL,CO-76728,DIS,2020-05-18,40000,08120065
BUY,CO-76728,NKE,2017-01-26,60000,04349447
SELL,CO-76728,NKE,2019-04-29,60000,04349447
BUY,CO-76728,NKE,2017-08-21,60000,01595400
SELL,CO-76728,NKE,2020-03-03,60000,01595400
BUY,CO-76728,MSFT,2017-10-02,30000,04810721
SELL,CO-76728,MSFT,2019-10-10,30000,04810721
BUY,CO-76728,CMG,2017-06-14,90000,09367812
SELL,CO-76728,CMG,2020-06-30,90000,09367812
BUY,CO-76728,NKE,2017-07-13,10000,02816323
SELL,CO-76728,NKE,2019-10-14,10000,02816323
BUY,CO-76728,DIS,2017-01-25,10000,08390991
SELL,CO-76728,DIS,2020-02-27,10000,08390991
BUY,CO-76728,DIS,2017-05-05,10000,09895772
SELL,CO-76728,DIS,2019-12-06,10000,09895772
BUY,CO-76728,NKE,2017-05-18,40000,08307687
SELL,CO-76728,NKE,2020-04-16,40000,08307687
BUY,CO-76728,CRM,2017-09-14,20000,04271060
SELL,CO-76728,CRM,2020-11-05,20000,04271060
BUY,CO-76728,NKE,2017-07-19,30000,06657825
SELL,CO-76728,NKE,2019-12-31,30000,06657825
BUY,CO-76728,DIS,2017-07-05,40000,09958994
SELL,CO-76728,DIS,2019-05-29,40000,09958994
BUY,CO-76728,SQ,2017-10-13,40000,08648531
SELL,CO-76728,SQ,2020-06-18,40000,08648531
BUY,CO-76728,COF,2017-08-17,10000,01809226
SELL,CO-76728,COF,2020-02-28,10000,01809226
BUY,CO-76728,INTC,2017-09-21,70000,07702383
SELL,CO-76728,INTC,2019-09-04,70000,07702383
BUY,CO-76728,AMD,2017-03-10,70000,09309510
SELL,CO-76728,AMD,2019-05-09,70000,09309510
BUY,CO-76728,CRM,2017-09-08,20000,09283560
SELL,CO-76728,CRM,2019-04-17,20000,09283560
BUY,CO-76728,MSFT,2017-03-09,90000,01363857
SELL,CO-76728,MSFT,2020-02-27,90000,01363857
BUY,CO-76728,DIS,2017-08-16,40000,03378178
SELL,CO-76728,DIS,2020-06-08,40000,03378178
BUY,CO-76728,MSFT,2017-05-03,40000,08862378
SELL,CO-76728,MSFT,2019-01-23,40000,08862378
BUY,CO-76728,CMG,2017-01-23,80000,06570081
SELL,CO-76728,CMG,2019-01-28,80000,06570081
BUY,CO-76728,CMG,2017-06-13,10000,06827563
SELL,CO-76728,CMG,2020-01-17,10000,06827563
BUY,CO-76728,UA,2017-07-28,20000,01652345
SELL,CO-76728,UA,2019-07-31,20000,01652345
BUY,CO-76728,DIS,2017-08-24,90000,07422834
SELL,CO-76728,DIS,2020-10-06,90000,07422834
BUY,CO-76728,CRM,2017-02-07,40000,06555519
SELL,CO-76728,CRM,2020-01-09,40000,06555519
BUY,CO-76728,UA,2017-05-22,90000,04595107
SELL,CO-76728,UA,2020-03-10,90000,04595107
BUY,CO-76728,NKE,2017-03-23,60000,05999505
SELL,CO-76728,NKE,2019-02-07,60000,05999505
BUY,CO-76728,NKE,2017-07-06,70000,02689901
SELL,CO-76728,NKE,2019-02-25,70000,02689901
BUY,CO-76728,AMD,2017-04-03,40000,07331336
SELL,CO-76728,AMD,2018-11-13,40000,07331336
BUY,CO-76728,UA,2017-10-16,20000,08819940
SELL,CO-76728,UA,2019-06-20,20000,08819940
BUY,CO-76728,MSFT,2017-03-08,80000,07990281
SELL,CO-76728,MSFT,2018-12-06,80000,07990281
BUY,CO-76728,AMD,2017-03-28,20000,03269978
SELL,CO-76728,AMD,2019-08-28,20000,03269978
BUY,CO-76728,COF,2017-05-22,50000,01023874
SELL,CO-76728,COF,2019-04-09,50000,01023874
BUY,CO-76728,SQ,2017-03-22,10000,05617126
SELL,CO-76728,SQ,2019-05-17,10000,05617126
BUY,CO-76728,MSFT,2017-03-02,70000,01033361
SELL,CO-76728,MSFT,2019-05-03,70000,01033361
BUY,CO-76728,NKE,2017-04-24,30000,09706292
SELL,CO-76728,NKE,2019-01-18,30000,09706292
BUY,CO-76728,UA,2017-06-15,80000,04937615
SELL,CO-76728,UA,2019-08-22,80000,04937615
BUY,CO-76728,SQ,2017-09-01,20000,07403437
SELL,CO-76728,SQ,2020-05-04,20000,07403437
BUY,CO-76728,INTC,2017-07-18,70000,09876151
SELL,CO-76728,INTC,2019-08-02,70000,09876151
BUY,CO-76728,SQ,2017-04-17,20000,09065655
SELL,CO-76728,SQ,2019-04-12,20000,09065655
BUY,CO-76728,INTC,2017-04-13,50000,01517249
SELL,CO-76728,INTC,2019-08-01,50000,01517249
BUY,CO-76728,MSFT,2017-06-15,70000,01879542
SELL,CO-76728,MSFT,2019-08-06,70000,01879542
BUY,CO-76728,DIS,2017-04-17,50000,06496129
SELL,CO-76728,DIS,2020-06-19,50000,06496129
BUY,CO-76728,SQ,2017-07-05,40000,03139776
SELL,CO-76728,SQ,2019-06-27,40000,03139776
BUY,CO-76728,CMG,2017-03-03,90000,08853059
SELL,CO-76728,CMG,2020-03-10,90000,08853059
BUY,CO-76728,NKE,2017-06-15,90000,01660746
SELL,CO-76728,NKE,2019-04-09,90000,01660746
BUY,CO-76728,CMG,2017-05-22,20000,04257678
SELL,CO-76728,CMG,2019-10-28,20000,04257678
BUY,CO-76728,SQ,2017-06-29,80000,06540826
SELL,CO-76728,SQ,2019-02-05,80000,06540826
BUY,CO-76728,DIS,2017-07-14,90000,07274712
SELL,CO-76728,DIS,2019-12-20,90000,07274712
BUY,CO-76728,DIS,2017-09-29,50000,01100395
SELL,CO-76728,DIS,2019-11-08,50000,01100395
BUY,CO-76728,DIS,2017-07-24,40000,04391068
SELL,CO-76728,DIS,2019-12-18,40000,04391068
BUY,CO-76728,COF,2017-04-18,30000,07251647
SELL,CO-76728,COF,2019-08-13,30000,07251647
BUY,CO-76728,UA,2017-01-04,70000,07489580
SELL,CO-76728,UA,2019-12-18,70000,07489580
BUY,CO-76728,MSFT,2017-08-11,10000,06909546
SELL,CO-76728,MSFT,2020-03-11,10000,06909546
BUY,CO-76728,COF,2017-02-13,40000,01878939
SELL,CO-76728,COF,2019-08-06,40000,01878939
BUY,CO-76728,INTC,2017-06-26,10000,03200176
SELL,CO-76728,INTC,2020-08-27,10000,03200176
BUY,CO-76728,CMG,2017-02-02,70000,03434471
SELL,CO-76728,CMG,2019-09-27,70000,03434471
BUY,CO-76728,MSFT,2017-05-08,90000,06908952
SELL,CO-76728,MSFT,2019-08-30,90000,06908952
BUY,CO-76728,CRM,2017-05-26,70000,09638880
SELL,CO-76728,CRM,2019-01-28,70000,09638880
BUY,CO-76728,MSFT,2017-08-18,80000,05920580
SELL,CO-76728,MSFT,2020-04-08,80000,05920580
BUY,CO-76728,UA,2017-08-08,40000,07552344
SELL,CO-76728,UA,2020-01-02,40000,07552344
BUY,CO-76728,COF,2017-07-10,80000,09405494
SELL,CO-76728,COF,2019-03-14,80000,09405494
BUY,CO-76728,NKE,2017-03-31,30000,06642595
SELL,CO-76728,NKE,2019-08-14,30000,06642595
BUY,CO-76728,CMG,2017-01-26,50000,07501975
SELL,CO-76728,CMG,2019-11-19,50000,07501975
BUY,CO-76728,AMD,2017-06-20,70000,07557363
SELL,CO-76728,AMD,2020-05-27,70000,07557363
BUY,CO-76728,DIS,2017-03-27,20000,05952149
SELL,CO-76728,DIS,2019-06-10,20000,05952149
BUY,CO-76728,NKE,2017-02-13,60000,06156876
SELL,CO-76728,NKE,2019-01-03,60000,06156876
BUY,CO-76728,SQ,2017-04-28,30000,02418725
SELL,CO-76728,SQ,2020-02-27,30000,02418725
BUY,CO-76728,UA,2017-04-24,40000,02830526
SELL,CO-76728,UA,2019-06-14,40000,02830526
BUY,CO-76728,CRM,2017-01-20,60000,02789804
SELL,CO-76728,CRM,2019-12-11,60000,02789804
BUY,CO-76728,MSFT,2017-09-12,20000,01230324
SELL,CO-76728,MSFT,2019-09-26,20000,01230324
BUY,CO-76728,MSFT,2017-06-13,80000,05459657
SELL,CO-76728,MSFT,2020-02-27,80000,05459657
BUY,CO-76728,INTC,2017-05-22,50000,06903864
SELL,CO-76728,INTC,2020-06-22,50000,06903864
BUY,CO-76728,COF,2017-01-25,50000,06463739
SELL,CO-76728,COF,2019-07-17,50000,06463739
BUY,CO-76728,SQ,2017-08-23,50000,01664387
SELL,CO-76728,SQ,2020-08-11,50000,01664387
BUY,CO-76728,CMG,2017-09-13,90000,09928394
SELL,CO-76728,CMG,2019-11-08,90000,09928394
BUY,CO-76728,MSFT,2017-03-08,70000,05708902
SELL,CO-76728,MSFT,2020-04-02,70000,05708902
BUY,CO-76728,COF,2017-02-13,10000,09540712
SELL,CO-76728,COF,2019-02-06,10000,09540712
BUY,CO-76728,SQ,2017-08-28,80000,06160133
SELL,CO-76728,SQ,2020-01-15,80000,06160133
BUY,CO-76728,SQ,2017-03-21,50000,01913199
SELL,CO-76728,SQ,2018-10-26,50000,01913199
BUY,CO-76728,NKE,2017-03-24,70000,07629670
SELL,CO-76728,NKE,2019-03-13,70000,07629670
BUY,CO-76728,SQ,2017-10-04,70000,07917693
SELL,CO-76728,SQ,2020-06-26,70000,07917693
BUY,CO-76728,COF,2017-04-17,20000,06180386
SELL,CO-76728,COF,2019-12-20,20000,06180386
BUY,CO-76728,CMG,2017-05-10,70000,03426355
SELL,CO-76728,CMG,2019-07-15,70000,03426355
BUY,CO-76728,CRM,2017-03-23,80000,07368146
SELL,CO-76728,CRM,2018-12-06,80000,07368146
BUY,CO-76728,COF,2017-04-12,30000,09237419
SELL,CO-76728,COF,2020-03-12,30000,09237419
BUY,CO-76728,AMD,2017-02-07,60000,07686998
SELL,CO-76728,AMD,2019-10-04,60000,07686998
BUY,CO-76728,INTC,2017-08-17,10000,08638454
SELL,CO-76728,INTC,2019-08-20,10000,08638454
BUY,CO-76728,CRM,2017-06-01,60000,03740554
SELL,CO-76728,CRM,2019-10-07,60000,03740554
BUY,CO-76728,UA,2017-09-11,50000,09973844
SELL,CO-76728,UA,2020-03-31,50000,09973844
BUY,CO-76728,CMG,2017-07-05,70000,06748597
SELL,CO-76728,CMG,2019-04-26,70000,06748597
BUY,CO-76728,CRM,2017-03-28,70000,04553833
SELL,CO-76728,CRM,2018-12-06,70000,04553833
BUY,CO-76728,NKE,2017-10-10,80000,07815330
SELL,CO-76728,NKE,2019-05-17,80000,07815330
BUY,CO-76728,AMD,2017-02-28,90000,01541631
SELL,CO-76728,AMD,2020-01-24,90000,01541631
BUY,CO-76728,UA,2017-03-01,70000,02475718
SELL,CO-76728,UA,2019-05-20,70000,02475718
BUY,CO-76728,DIS,2017-05-03,20000,04878598
SELL,CO-76728,DIS,2019-07-17,20000,04878598
BUY,CO-76728,CRM,2017-08-09,40000,02847763
SELL,CO-76728,CRM,2019-12-24,40000,02847763
BUY,CO-76728,INTC,2017-02-06,80000,09661319
SELL,CO-76728,INTC,2019-03-01,80000,09661319
BUY,CO-76728,INTC,2017-03-01,30000,03585759
SELL,CO-76728,INTC,2018-12-31,30000,03585759
BUY,CO-76728,MSFT,2017-03-27,80000,03917245
SELL,CO-76728,MSFT,2019-08-26,80000,03917245
BUY,CO-76728,UA,2017-09-08,10000,03617470
SELL,CO-76728,UA,2020-02-20,10000,03617470
BUY,CO-76728,INTC,2017-08-10,50000,01587872
SELL,CO-76728,INTC,2019-09-17,50000,01587872
BUY,CO-76728,COF,2017-08-22,90000,04605714
SELL,CO-76728,COF,2020-03-27,90000,04605714
BUY,CO-76728,SQ,2017-04-07,20000,05307949
SELL,CO-76728,SQ,2019-05-30,20000,05307949
BUY,CO-76728,CRM,2017-06-08,90000,05687311
SELL,CO-76728,CRM,2019-05-01,90000,05687311
BUY,CO-76728,COF,2017-07-17,20000,01059391
SELL,CO-76728,COF,2020-03-06,20000,01059391
BUY,CO-76728,UA,2017-03-28,20000,08898132
SELL,CO-76728,UA,2019-02-01,20000,08898132
BUY,CO-76728,UA,2017-04-12,30000,01283634
SELL,CO-76728,UA,2019-08-05,30000,01283634
BUY,CO-76728,COF,2017-05-02,40000,03131481
SELL,CO-76728,COF,2019-09-27,40000,03131481
BUY,CO-76728,COF,2017-01-11,70000,02131098
SELL,CO-76728,COF,2019-01-28,70000,02131098
BUY,CO-76728,NKE,2017-07-03,90000,01049921
SELL,CO-76728,NKE,2019-09-06,90000,01049921
BUY,CO-76728,CRM,2017-03-29,30000,01549965
SELL,CO-76728,CRM,2020-02-06,30000,01549965
BUY,CO-76728,COF,2017-05-05,50000,08925526
SELL,CO-76728,COF,2019-10-07,50000,08925526
BUY,CO-76728,CRM,2017-07-25,20000,06835189
SELL,CO-76728,CRM,2019-03-26,20000,06835189
BUY,CO-76728,UA,2017-04-27,90000,09739767
SELL,CO-76728,UA,2019-02-05,90000,09739767
BUY,CO-76728,INTC,2017-05-10,30000,01318333
SELL,CO-76728,INTC,2019-07-16,30000,01318333
BUY,CO-76728,CMG,2017-03-22,60000,06144615
SELL,CO-76728,CMG,2020-05-26,60000,06144615
BUY,CO-76728,MSFT,2017-07-19,90000,09055548
SELL,CO-76728,MSFT,2020-06-18,90000,09055548
BUY,CO-76728,UA,2017-06-07,80000,03647344
SELL,CO-76728,UA,2019-05-22,80000,03647344
BUY,CO-76728,COF,2017-01-30,80000,08839636
SELL,CO-76728,COF,2019-01-11,80000,08839636
BUY,CO-76728,MSFT,2017-07-10,70000,06120088
SELL,CO-76728,MSFT,2020-05-19,70000,06120088
BUY,CO-76728,SQ,2017-10-02,90000,01760603
SELL,CO-76728,SQ,2019-07-23,90000,01760603
BUY,CO-76728,AMD,2017-01-06,20000,05612941
SELL,CO-76728,AMD,2018-09-10,20000,05612941
BUY,CO-76728,UA,2017-07-14,50000,05896607
SELL,CO-76728,UA,2019-12-10,50000,05896607
BUY,CO-76728,NKE,2017-01-12,80000,02214307
SELL,CO-76728,NKE,2019-08-28,80000,02214307
BUY,CO-76728,CRM,2017-02-07,10000,09553722
SELL,CO-76728,CRM,2019-01-14,10000,09553722
BUY,CO-76728,MSFT,2017-04-13,90000,09307159
SELL,CO-76728,MSFT,2019-01-17,90000,09307159
BUY,CO-76728,INTC,2017-03-17,80000,01599014
SELL,CO-76728,INTC,2019-10-14,80000,01599014
BUY,CO-76728,NKE,2017-04-06,90000,04880810
SELL,CO-76728,NKE,2020-03-05,90000,04880810
BUY,CO-76728,UA,2017-10-10,90000,08022893
SELL,CO-76728,UA,2020-04-23,90000,08022893
BUY,CO-76728,CRM,2017-03-23,60000,03397018
SELL,CO-76728,CRM,2019-11-18,60000,03397018
BUY,CO-76728,NKE,2017-09-12,50000,04576230
SELL,CO-76728,NKE,2019-08-30,50000,04576230
BUY,CO-76728,AMD,2017-06-28,30000,03906843
SELL,CO-76728,AMD,2020-02-24,30000,03906843
BUY,CO-76728,DIS,2017-07-10,90000,03132587
SELL,CO-76728,DIS,2020-01-02,90000,03132587
BUY,CO-76728,NKE,2017-05-22,50000,01744000
SELL,CO-76728,NKE,2020-05-20,50000,01744000
BUY,CO-76728,SQ,2017-02-23,60000,09773090
SELL,CO-76728,SQ,2019-07-25,60000,09773090
BUY,CO-76728,COF,2017-05-24,40000,06272097
SELL,CO-76728,COF,2019-02-27,40000,06272097
BUY,CO-76728,SQ,2017-04-03,10000,04492193
SELL,CO-76728,SQ,2019-04-29,10000,04492193
BUY,CO-76728,CMG,2017-07-25,80000,07381948
SELL,CO-76728,CMG,2019-06-03,80000,07381948
BUY,CO-76728,NKE,2017-05-08,60000,01570650
SELL,CO-76728,NKE,2020-06-29,60000,01570650
BUY,CO-76728,MSFT,2017-06-07,90000,04021414
SELL,CO-76728,MSFT,2020-04-08,90000,04021414
BUY,CO-76728,CMG,2017-01-09,30000,08506392
SELL,CO-76728,CMG,2019-03-12,30000,08506392
BUY,CO-76728,NKE,2017-04-17,50000,08891278
SELL,CO-76728,NKE,2020-06-18,50000,08891278
BUY,CO-76728,NKE,2017-03-10,80000,01608093
SELL,CO-76728,NKE,2020-04-23,80000,01608093
BUY,CO-76728,UA,2017-02-17,50000,07221338
SELL,CO-76728,UA,2020-01-31,50000,07221338
BUY,CO-76728,DIS,2017-05-12,20000,04898430
SELL,CO-76728,DIS,2020-02-06,20000,04898430
BUY,CO-76728,INTC,2017-02-21,30000,09669214
SELL,CO-76728,INTC,2020-02-05,30000,09669214
BUY,CO-76728,AMD,2017-03-10,80000,02430543
SELL,CO-76728,AMD,2019-04-08,80000,02430543
BUY,CO-76728,INTC,2017-08-04,20000,08431348
SELL,CO-76728,INTC,2020-05-07,20000,08431348
BUY,CO-76728,AMD,2017-03-24,80000,02831193
SELL,CO-76728,AMD,2019-12-31,80000,02831193
BUY,CO-76728,INTC,2017-04-28,30000,03043632
SELL,CO-76728,INTC,2019-05-30,30000,03043632
BUY,CO-76728,UA,2017-03-22,50000,08691967
SELL,CO-76728,UA,2019-09-18,50000,08691967
BUY,CO-76728,AMD,2017-02-08,60000,09221948
SELL,CO-76728,AMD,2019-07-17,60000,09221948
BUY,CO-76728,DIS,2017-06-12,80000,06381383
SELL,CO-76728,DIS,2020-05-07,80000,06381383
BUY,CO-76728,SQ,2017-06-13,90000,03458185
SELL,CO-76728,SQ,2019-05-14,90000,03458185
BUY,CO-76728,NKE,2017-02-16,60000,09103901
SELL,CO-76728,NKE,2020-03-27,60000,09103901
BUY,CO-76728,COF,2017-06-01,90000,09977900
SELL,CO-76728,COF,2019-10-16,90000,09977900
BUY,CO-76728,COF,2017-04-05,70000,01860056
SELL,CO-76728,COF,2020-03-02,70000,01860056
BUY,CO-76728,NKE,2017-03-24,60000,08112946
SELL,CO-76728,NKE,2019-08-16,60000,08112946
BUY,CO-76728,MSFT,2017-06-08,10000,04133913
SELL,CO-76728,MSFT,2020-02-21,10000,04133913
BUY,CO-76728,CRM,2017-03-03,80000,04024857
SELL,CO-76728,CRM,2019-11-06,80000,04024857
BUY,CO-76728,COF,2017-09-27,70000,06370625
SELL,CO-76728,COF,2019-08-29,70000,06370625
BUY,CO-76728,DIS,2017-01-03,10000,07200831
SELL,CO-76728,DIS,2018-11-02,10000,07200831
BUY,CO-76728,UA,2017-03-03,90000,09469762
SELL,CO-76728,UA,2019-12-03,90000,09469762
BUY,CO-76728,AMD,2017-10-18,60000,05009728
SELL,CO-76728,AMD,2020-08-20,60000,05009728
BUY,CO-76728,SQ,2017-09-14,60000,02832454
SELL,CO-76728,SQ,2019-07-24,60000,02832454
BUY,CO-76728,SQ,2017-08-01,70000,08618715
SELL,CO-76728,SQ,2019-07-30,70000,08618715
BUY,CO-76728,CMG,2017-01-09,60000,03460300
SELL,CO-76728,CMG,2019-09-09,60000,03460300
BUY,CO-76728,UA,2017-08-24,60000,01734967
SELL,CO-76728,UA,2019-10-04,60000,01734967
BUY,CO-76728,CRM,2017-09-18,40000,03352125
SELL,CO-76728,CRM,2020-07-28,40000,03352125
BUY,CO-76728,SQ,2017-05-26,40000,08231772
SELL,CO-76728,SQ,2019-08-16,40000,08231772
BUY,CO-76728,CMG,2017-10-11,50000,08072714
SELL,CO-76728,CMG,2019-07-09,50000,08072714
BUY,CO-76728,UA,2017-09-13,30000,08241709
SELL,CO-76728,UA,2020-09-22,30000,08241709
BUY,CO-76728,MSFT,2017-07-18,20000,08710719
SELL,CO-76728,MSFT,2020-01-29,20000,08710719
BUY,CO-76728,COF,2017-01-25,60000,08097922
SELL,CO-76728,COF,2019-07-10,60000,08097922
BUY,CO-76728,UA,2017-08-10,20000,04088896
SELL,CO-76728,UA,2019-10-16,20000,04088896
BUY,CO-76728,INTC,2017-06-16,70000,07569870
SELL,CO-76728,INTC,2019-06-11,70000,07569870
BUY,CO-76728,AMD,2017-09-05,10000,03066553
